2025 05 12 07 42 00 20.390 1.650 NAN
2025 05 12 07 43 01 20.390 1.660 NAN
2025 05 12 07 44 01 20.390 1.660 NAN
2025 05 12 07 45 00 20.380 1.650 NAN
2025 05 12 07 46 01 20.380 1.660 NAN
2025 05 12 07 47 00 20.380 1.670 NAN
2025 05 12 07 48 01 20.380 1.660 NAN
2025 05 12 07 49 00 20.380 1.660 NAN
2025 05 12 07 50 00 20.380 1.660 NAN
2025 05 12 07 51 00 20.370 1.670 NAN
2025 05 12 07 52 00 20.360 1.660 NAN
2025 05 12 07 53 01 20.350 1.650 NAN
2025 05 12 07 54 00 20.350 1.670 NAN
2025 05 12 07 55 00 20.350 1.690 NAN
2025 05 12 07 56 00 20.340 1.670 NAN
2025 05 12 07 57 02 20.330 1.650 NAN
2025 05 12 07 58 00 20.330 1.630 NAN
2025 05 12 07 59 00 20.320 1.630 NAN
2025 05 12 08 00 00 20.310 1.630 NAN
2025 05 12 08 01 01 20.310 1.620 NAN
2025 05 12 08 02 00 20.300 1.630 NAN
2025 05 12 08 03 00 20.290 1.620 NAN
2025 05 12 08 04 01 20.280 1.600 NAN
2025 05 12 08 05 01 20.270 1.570 NAN
2025 05 12 08 06 00 20.270 1.570 NAN
2025 05 12 08 07 00 20.260 1.580 NAN
2025 05 12 08 08 00 20.260 1.570 NAN
2025 05 12 08 09 01 20.270 1.570 NAN
2025 05 12 08 10 00 20.280 1.580 NAN
2025 05 12 08 11 01 20.280 1.560 NAN
2025 05 12 08 12 01 20.290 1.570 NAN
2025 05 12 08 13 00 20.290 1.560 NAN
2025 05 12 08 14 01 20.270 1.550 NAN
2025 05 12 08 15 01 20.230 1.560 NAN
2025 05 12 08 16 01 20.200 1.560 NAN
2025 05 12 08 17 00 20.160 1.540 NAN
2025 05 12 08 18 01 20.120 1.550 NAN
2025 05 12 08 19 00 20.090 1.570 NAN
2025 05 12 08 20 01 20.070 1.560 NAN
2025 05 12 08 21 03 20.070 1.560 NAN
2025 05 12 08 22 00 20.070 1.550 NAN
2025 05 12 08 23 01 20.070 1.530 NAN
2025 05 12 08 24 00 20.080 1.530 NAN
2025 05 12 08 25 01 20.090 1.520 NAN
2025 05 12 08 26 00 20.110 1.520 NAN
2025 05 12 08 27 00 20.120 1.530 NAN
2025 05 12 08 28 00 20.140 1.510 NAN
2025 05 12 08 29 01 20.150 1.520 NAN
2025 05 12 08 30 01 20.170 1.510 NAN
2025 05 12 08 31 00 20.190 1.510 NAN
2025 05 12 08 32 01 20.200 1.490 NAN
2025 05 12 08 33 00 20.210 1.490 NAN
2025 05 12 08 34 01 20.230 1.500 NAN
2025 05 12 08 35 00 20.240 1.490 NAN
2025 05 12 08 36 00 20.250 1.490 NAN
2025 05 12 08 37 00 20.270 1.500 NAN
2025 05 12 08 38 00 20.280 1.500 NAN
2025 05 12 08 39 01 20.290 1.490 NAN
2025 05 12 08 40 01 20.300 1.500 NAN
2025 05 12 08 41 00 20.300 1.510 NAN
2025 05 12 08 42 01 20.310 1.530 NAN
2025 05 12 08 43 01 20.310 1.530 NAN
2025 05 12 08 44 01 20.320 1.530 NAN
2025 05 12 08 45 01 20.320 1.540 NAN
2025 05 12 08 46 03 20.330 1.530 NAN
2025 05 12 08 47 00 20.330 1.540 NAN
2025 05 12 08 48 00 20.320 1.530 NAN
2025 05 12 08 49 01 20.320 1.530 NAN
2025 05 12 08 50 00 20.320 1.520 NAN
2025 05 12 08 51 01 20.320 1.510 NAN
2025 05 12 08 52 00 20.320 1.490 NAN
2025 05 12 08 53 00 20.310 1.490 NAN
2025 05 12 08 54 00 20.310 1.480 NAN
2025 05 12 08 55 00 20.300 1.490 NAN
2025 05 12 08 56 01 20.290 1.460 NAN
2025 05 12 08 57 01 20.290 1.460 NAN
2025 05 12 08 58 00 20.270 1.460 NAN
2025 05 12 08 59 01 20.250 1.440 NAN
2025 05 12 09 00 02 20.210 1.440 NAN
2025 05 12 09 01 01 20.180 1.460 NAN
2025 05 12 09 02 01 20.140 1.460 NAN
2025 05 12 09 03 00 20.100 1.460 NAN
2025 05 12 09 04 01 20.050 1.480 NAN
2025 05 12 09 05 00 20.010 1.480 NAN
2025 05 12 09 06 00 19.960 1.480 NAN
2025 05 12 09 07 01 19.900 1.480 NAN
2025 05 12 09 08 00 19.860 1.490 NAN
2025 05 12 09 09 00 19.800 1.500 NAN
2025 05 12 09 10 01 19.750 1.490 NAN
2025 05 12 09 11 01 19.700 1.490 NAN
2025 05 12 09 12 01 19.660 1.480 NAN
2025 05 12 09 13 01 19.630 1.490 NAN
2025 05 12 09 14 01 19.590 1.490 NAN
2025 05 12 09 15 01 19.570 1.480 NAN
2025 05 12 09 16 01 19.550 1.470 NAN
2025 05 12 09 17 00 19.540 1.450 NAN
2025 05 12 09 18 00 19.520 1.440 NAN
2025 05 12 09 19 00 19.510 1.450 NAN
2025 05 12 09 20 00 19.500 1.450 NAN
2025 05 12 09 21 01 19.500 1.430 NAN
2025 05 12 09 22 01 19.490 1.430 NAN
2025 05 12 09 23 00 19.500 1.430 NAN
2025 05 12 09 24 00 19.500 1.440 NAN
2025 05 12 09 25 01 19.500 1.440 NAN
2025 05 12 09 26 01 19.510 1.450 NAN
2025 05 12 09 27 00 19.510 1.450 NAN
2025 05 12 09 28 00 19.510 1.460 NAN
2025 05 12 09 29 00 19.510 1.470 NAN
2025 05 12 09 30 00 19.520 1.490 NAN
